"timestamp","distance","accumulated_power","enhanced_speed","enhanced_altitude","power","vertical_oscillation","stance_time_percent","stance_time","vertical_ratio","stance_time_balance","step_length","heart_rate","cadence","activity_type","fractional_cadence","run_id","context","geometry"
2025-10-12 10:38:07,5864.65,595722,3.07,205.4,331,104.7,655.35,283,8.87,655.35,1180,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703148.41521101, 1111931.2130765)
2025-10-12 10:38:08,5867.22,596053,3.07,205.4,331,104.7,655.35,283,8.87,655.35,1180,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703150.75684282, 1111930.24646286)
2025-10-12 10:38:09,5870.47,596382,3.06,205.4,329,104.6,655.35,283,8.89,655.35,1177,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703153.50864383, 1111928.77427801)
2025-10-12 10:38:10,5873.45,596710,3.051,205.4,328,104.1,655.35,284,8.87,655.35,1173,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703156.32125801, 1111927.15402305)
2025-10-12 10:38:11,5876.12,597037,3.051,205.2,327,104.1,655.35,284,8.87,655.35,1173,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703158.73017951, 1111926.03945132)
2025-10-12 10:38:12,5879.35,597367,3.051,205.4,330,104.1,655.35,284,8.87,655.35,1173,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703161.41599323, 1111924.25861468)
2025-10-12 10:38:13,5882.34,597699,3.042,205.4,332,104.1,655.35,284,8.89,655.35,1169,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703163.7834255, 1111922.53759364)
2025-10-12 10:38:14,5884.97,598032,3.042,205.4,333,104.1,655.35,284,8.89,655.35,1169,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703166.12083586, 1111921.05836046)
2025-10-12 10:38:15,5887.87,598364,3.042,205.4,332,104.1,655.35,284,8.89,655.35,1169,182,77,"running",0,"Ascona_Locarno_10k","race",c(2703168.51239849, 1111919.82234803)
2025-10-12 10:38:16,5891.17,598695,3.032,205.4,331,105.9,655.35,288,8.96,655.35,1181,182,77,"running",0,"Ascona_Locarno_10k","race",c(2703171.47632401, 1111918.06488845)
2025-10-12 10:38:17,5894.64,599024,3.032,205.2,329,105.9,655.35,288,8.96,655.35,1181,182,77,"running",0,"Ascona_Locarno_10k","race",c(2703174.43552095, 1111916.20483908)
2025-10-12 10:38:18,5897.26,599351,3.032,205.2,327,105.9,655.35,288,8.96,655.35,1181,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703176.56050338, 1111915.02952552)
2025-10-12 10:38:19,5900.28,599676,3.032,205.2,325,105.9,655.35,288,8.96,655.35,1181,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703179.15104977, 1111913.89941554)
2025-10-12 10:38:20,5903.31,6e+05,3.032,205.2,324,105.9,655.35,288,8.96,655.35,1181,182,77,"running",0,"Ascona_Locarno_10k","race",c(2703182.26578063, 1111912.4147841)
2025-10-12 10:38:21,5906.26,600321,3.023,205.2,321,105.4,655.35,289,8.95,655.35,1177,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703184.61662524, 1111910.90782916)
2025-10-12 10:38:22,5908.96,600639,3.023,205.2,318,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703186.83527498, 1111909.55704997)
2025-10-12 10:38:23,5912.43,600955,3.023,205.2,316,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703189.86522965, 1111907.72617019)
2025-10-12 10:38:24,5915.66,601270,3.023,205.2,315,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703192.65624662, 1111905.85394682)
2025-10-12 10:38:25,5918.64,601584,3.023,205.2,314,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703194.97646649, 1111904.24396364)
2025-10-12 10:38:26,5921.85,601897,3.023,205.2,313,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703197.51477454, 1111902.75884397)
2025-10-12 10:38:27,5925.03,602209,3.023,205.2,312,103.9,655.35,284,8.93,655.35,1162,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703200.53775545, 1111901.33789349)
2025-10-12 10:38:28,5928.04,602521,3.023,205.2,312,105.4,655.35,289,8.95,655.35,1177,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703203.29491661, 1111900.31314158)
2025-10-12 10:38:29,5930.81,602831,3.023,205.2,310,105.4,655.35,289,8.95,655.35,1177,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703205.80806209, 1111899.54517181)
2025-10-12 10:38:30,5933.95,603139,3.023,205.2,308,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703208.86605869, 1111898.73056689)
2025-10-12 10:38:31,5937.09,603446,3.023,205.2,307,103.9,655.35,284,8.93,655.35,1162,183,78,"running",0,"Ascona_Locarno_10k","race",c(2703211.8255638, 1111897.23398774)
2025-10-12 10:38:32,5939.85,603753,3.023,205.2,307,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703213.93980126, 1111896.31012128)
2025-10-12 10:38:33,5942.46,604060,3.023,205.2,307,105.4,655.35,289,8.95,655.35,1177,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703216.38286611, 1111895.09364284)
2025-10-12 10:38:34,5945.53,604367,3.023,205.4,307,105.4,655.35,289,8.95,655.35,1177,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703219.32847286, 1111893.65274552)
2025-10-12 10:38:35,5948.41,604672,3.014,205.4,305,103.4,655.35,285,8.92,655.35,1159,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703221.72431083, 1111892.54729473)
2025-10-12 10:38:36,5951.48,604977,3.014,205.2,305,103.4,655.35,285,8.92,655.35,1159,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703224.54280053, 1111890.96444751)
2025-10-12 10:38:37,5954.67,605281,3.014,205.2,304,103.4,655.35,285,8.92,655.35,1159,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703226.84234018, 1111889.4286773)
2025-10-12 10:38:38,5957.81,605585,3.014,205.4,304,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703229.68501836, 1111887.56666972)
2025-10-12 10:38:39,5960.71,605890,3.014,205.4,305,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703231.78621613, 1111885.88773559)
2025-10-12 10:38:40,5963.38,606196,3.014,205.4,306,103.4,655.35,285,8.92,655.35,1159,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703233.82126836, 1111883.90946242)
2025-10-12 10:38:41,5966.54,606503,3.014,205.6,307,103.4,655.35,285,8.92,655.35,1159,183,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703236.95976991, 1111881.79156083)
2025-10-12 10:38:42,5969.32,606811,3.004,205.8,308,103.3,655.35,285,8.94,655.35,1155,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703239.21443541, 1111880.60915876)
2025-10-12 10:38:43,5971.52,607120,3.004,205.8,309,103.3,655.35,285,8.94,655.35,1155,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703240.26014972, 1111877.77531043)
2025-10-12 10:38:44,5973.56,607430,3.004,205.8,310,103.3,655.35,285,8.94,655.35,1155,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703240.32388562, 1111874.79426596)
2025-10-12 10:38:45,5975.07,607740,2.995,205.8,310,103.2,655.35,285,8.96,655.35,1151,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703240.11322664, 1111872.71250539)
2025-10-12 10:38:46,5976.99,608048,2.967,205.6,308,102.6,655.35,286,8.99,655.35,1141,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703240.11970252, 1111870.81150771)
2025-10-12 10:38:47,5979.77,608358,2.967,205.6,310,104.5,655.35,290,9.04,655.35,1156,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703239.90215595, 1111867.99341642)
2025-10-12 10:38:48,5982.12,608653,2.837,205.6,295,102,655.35,293,9.23,655.35,1105,183,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703239.18854013, 1111865.39985361)
2025-10-12 10:38:49,5984.88,608945,2.818,205.6,292,101.4,655.35,294,9.24,655.35,1097,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703238.91474898, 1111862.84174064)
2025-10-12 10:38:50,5987.54,609229,2.753,205.6,284,98.5,655.35,291,9.3,655.35,1058,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703238.90078384, 1111859.85937253)
2025-10-12 10:38:51,5990.56,609511,2.743,205.4,282,98.4,655.35,291,9.33,655.35,1055,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703238.16002855, 1111856.95781535)
2025-10-12 10:38:52,5993.68,609793,2.753,205.4,282,98.5,655.35,291,9.3,655.35,1058,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703237.65538893, 1111853.88321641)
2025-10-12 10:38:53,5996.45,610078,2.79,205.2,285,99.3,655.35,290,9.25,655.35,1073,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703237.7770813, 1111850.92179747)
2025-10-12 10:38:54,5999.54,610367,2.818,205.2,289,100,655.35,289,9.22,655.35,1083,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703236.42011648, 1111847.69289238)
2025-10-12 10:38:55,6003.27,610658,2.846,205.2,291,98.5,655.35,285,9.12,655.35,1080,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703235.23515126, 1111844.25257687)
2025-10-12 10:38:56,6005.96,610950,2.855,205.2,292,100.7,655.35,288,9.17,655.35,1098,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703235.29221919, 1111841.66282333)
2025-10-12 10:38:57,6008.65,611246,2.902,205,296,101.6,655.35,287,9.1,655.35,1116,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703235.558393, 1111838.96480185)
2025-10-12 10:38:58,6011.28,611540,2.902,205,294,101.6,655.35,287,9.1,655.35,1116,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703236.13555965, 1111835.8806733)
2025-10-12 10:38:59,6013.54,611827,2.865,205,287,100.8,655.35,288,9.15,655.35,1101,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703237.55435706, 1111834.33922318)
2025-10-12 10:39:00,6015.86,612107,2.818,205,280,100,655.35,289,9.22,655.35,1083,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703239.55229157, 1111832.639894)
2025-10-12 10:39:01,6019.02,612378,2.743,205,271,98.4,655.35,291,9.33,655.35,1055,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703241.88385172, 1111829.98637561)
2025-10-12 10:39:02,6022.42,612649,2.743,205,271,98.4,655.35,291,9.33,655.35,1055,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703244.35700746, 1111828.14603693)
2025-10-12 10:39:03,6025.42,612923,2.771,205.2,274,99.1,655.35,290,9.3,655.35,1065,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703246.67485751, 1111827.0579052)
2025-10-12 10:39:04,6028.54,613207,2.855,205.2,284,100.7,655.35,288,9.17,655.35,1098,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703249.58181259, 1111825.60704424)
2025-10-12 10:39:05,6031.86,613496,2.865,205.2,289,100.8,655.35,288,9.15,655.35,1101,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703252.79798482, 1111824.25464433)
2025-10-12 10:39:06,6034.97,613789,2.893,205.4,293,101.1,655.35,288,9.09,655.35,1112,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703255.2646384, 1111822.79628468)
2025-10-12 10:39:07,6038.16,614088,2.939,205.4,299,102.3,655.35,286,9.05,655.35,1130,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703258.12722455, 1111821.28875688)
2025-10-12 10:39:08,6041.44,614383,2.939,205.4,295,102.3,655.35,286,9.05,655.35,1130,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703261.41843645, 1111819.71398019)
2025-10-12 10:39:09,6044.63,614681,2.958,205.4,298,102.5,655.35,286,9.01,655.35,1137,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703264.13111326, 1111818.64190138)
2025-10-12 10:39:10,6047.91,614981,2.986,205.4,300,103.2,655.35,285,8.98,655.35,1148,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703267.16944947, 1111817.46354287)
2025-10-12 10:39:11,6050.81,615280,2.995,205.4,299,103.2,655.35,285,8.96,655.35,1151,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703270.12865727, 1111816.36770995)
2025-10-12 10:39:12,6054.23,615580,2.995,205.4,300,103.2,655.35,285,8.96,655.35,1151,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703273.14633444, 1111814.88147017)
2025-10-12 10:39:13,6057.42,615882,3.014,205.4,302,103.4,655.35,285,8.92,655.35,1159,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703275.63921461, 1111813.40492724)
2025-10-12 10:39:14,6060.6,616185,3.023,205.4,303,103.9,655.35,284,8.93,655.35,1162,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703278.47225849, 1111812.11124611)
2025-10-12 10:39:15,6063.87,616490,3.032,205.4,305,104,655.35,284,8.91,655.35,1166,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703281.56033747, 1111811.05489144)
2025-10-12 10:39:16,6066.95,616796,3.032,205.4,306,104,655.35,284,8.91,655.35,1166,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703283.86290369, 1111809.72421511)
2025-10-12 10:39:17,6069.48,617102,3.032,205.4,306,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703286.35432495, 1111808.71360958)
2025-10-12 10:39:18,6072.21,617407,3.032,205.4,305,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703289.16194938, 1111807.39154268)
2025-10-12 10:39:19,6075.41,617709,3.004,205.4,302,103.3,655.35,285,8.94,655.35,1155,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703292.08676165, 1111806.03419769)
2025-10-12 10:39:20,6078.39,618009,2.986,205.4,300,101.3,655.35,281,8.94,655.35,1133,182,79,"running",0,"Ascona_Locarno_10k","race",c(2703294.49674435, 1111804.48169627)
2025-10-12 10:39:21,6081.71,618309,2.986,205.4,300,101.3,655.35,281,8.94,655.35,1133,182,79,"running",0,"Ascona_Locarno_10k","race",c(2703297.58740616, 1111802.89420162)
2025-10-12 10:39:22,6084.72,618609,2.986,205.6,300,101.3,655.35,281,8.94,655.35,1133,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703300.34955139, 1111801.58068381)
2025-10-12 10:39:23,6087.59,618913,2.995,205.6,304,103.2,655.35,285,8.96,655.35,1151,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703302.84440098, 1111801.12929292)
2025-10-12 10:39:24,6090.76,619218,2.995,205.6,305,103.2,655.35,285,8.96,655.35,1151,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703305.81498553, 1111800.12686269)
2025-10-12 10:39:25,6093.85,619521,2.986,205.6,303,103.2,655.35,285,8.98,655.35,1148,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703309.11071871, 1111799.42818951)
2025-10-12 10:39:26,6097.08,619825,2.986,205.6,304,103.2,655.35,285,8.98,655.35,1148,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703312.08194043, 1111798.38849654)
2025-10-12 10:39:27,6100.01,620130,2.995,205.6,305,103.2,655.35,285,8.96,655.35,1151,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703314.83075017, 1111797.85756729)
2025-10-12 10:39:28,6103.21,620436,2.995,205.6,306,103.2,655.35,285,8.96,655.35,1151,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703317.90370593, 1111796.5493558)
2025-10-12 10:39:29,6106.57,620744,2.995,205.8,308,103.2,655.35,285,8.96,655.35,1151,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703321.15149055, 1111795.24412635)
2025-10-12 10:39:30,6109.42,621055,3.004,205.8,311,103.3,655.35,285,8.94,655.35,1155,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703323.59644966, 1111794.68006348)
2025-10-12 10:39:31,6112.69,621367,3.004,206,312,103.3,655.35,285,8.94,655.35,1155,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703326.70686722, 1111793.07428196)
2025-10-12 10:39:32,6116.01,621681,3.014,206,314,103.4,655.35,285,8.92,655.35,1159,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703329.93399703, 1111791.46117274)
2025-10-12 10:39:33,6119.26,621996,3.014,206,315,103.4,655.35,285,8.92,655.35,1159,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703332.67752357, 1111790.10075621)
2025-10-12 10:39:34,6122.59,622313,3.023,206,317,103.9,655.35,284,8.93,655.35,1162,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703335.5718471, 1111789.0131677)
2025-10-12 10:39:35,6126.24,622630,3.023,206,317,103.9,655.35,284,8.93,655.35,1162,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703339.11860631, 1111787.6478113)
2025-10-12 10:39:36,6129.36,622948,3.032,206,318,104,655.35,284,8.91,655.35,1166,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703341.86464029, 1111786.52042062)
2025-10-12 10:39:37,6132.08,623270,3.06,206,322,104.6,655.35,283,8.89,655.35,1177,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703344.39695858, 1111785.77147245)
2025-10-12 10:39:38,6135.2,623590,3.06,205.8,320,104.6,655.35,283,8.89,655.35,1177,181,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703347.3119826, 1111784.60968918)
2025-10-12 10:39:39,6138.24,623907,3.051,205.6,317,104.1,655.35,284,8.87,655.35,1173,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703350.28595788, 1111783.02955037)
2025-10-12 10:39:40,6141.28,624222,3.051,205.6,315,104.1,655.35,284,8.87,655.35,1173,181,78,"running",0,"Ascona_Locarno_10k","race",c(2703352.65616092, 1111781.53230826)
2025-10-12 10:39:41,6144.44,624535,3.051,205.4,313,104.1,655.35,284,8.87,655.35,1173,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703355.34662523, 1111780.24555023)
2025-10-12 10:39:42,6147.41,624847,3.06,205.4,312,104.6,655.35,283,8.89,655.35,1177,182,78,"running",0,"Ascona_Locarno_10k","race",c(2703358.14903504, 1111779.23095815)
2025-10-12 10:39:43,6150.26,625157,3.06,205.2,310,104.6,655.35,283,8.89,655.35,1177,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703360.91303247, 1111778.56984035)
2025-10-12 10:39:44,6153.41,625465,3.06,205,308,106.2,655.35,288,8.9,655.35,1192,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703364.12750731, 1111777.31998049)
2025-10-12 10:39:45,6157.38,625769,3.051,204.8,304,106.1,655.35,288,8.92,655.35,1188,182,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703367.49524113, 1111775.43903332)
2025-10-12 10:39:46,6161.04,626070,3.051,204.6,301,106.1,655.35,288,8.92,655.35,1188,181,76,"running",0.5,"Ascona_Locarno_10k","race",c(2703371.12221958, 1111774.3080426)
2025-10-12 10:39:47,6164.11,626372,3.07,204.4,302,106.7,655.35,287,8.92,655.35,1196,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703373.77860767, 1111772.7411366)
2025-10-12 10:39:48,6167.6,626670,3.07,204.2,298,104.7,655.35,283,8.87,655.35,1180,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703376.80813001, 1111771.70246935)
2025-10-12 10:39:49,6170.93,626967,3.079,204,297,104.8,655.35,283,8.85,655.35,1184,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703380.24149459, 1111770.53090488)
2025-10-12 10:39:50,6174.42,627262,3.079,203.8,295,104.8,655.35,283,8.85,655.35,1184,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703383.45832092, 1111769.52339342)
2025-10-12 10:39:51,6177.56,627556,3.088,203.8,294,104.8,655.35,283,8.83,655.35,1187,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703386.07936001, 1111767.75086816)
2025-10-12 10:39:52,6180.99,627850,3.098,203.6,294,105.3,655.35,282,8.84,655.35,1191,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703389.21841058, 1111765.9871809)
2025-10-12 10:39:53,6184.17,628142,3.098,203.6,292,105.3,655.35,282,8.84,655.35,1191,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703392.40838675, 1111765.03513104)
2025-10-12 10:39:54,6187.62,628431,3.107,203.4,289,105.4,655.35,282,8.82,655.35,1195,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703395.39243142, 1111764.00501632)
2025-10-12 10:39:55,6191.35,628714,3.107,203.4,283,103.5,655.35,278,8.77,655.35,1179,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703398.79533581, 1111762.7211126)
2025-10-12 10:39:56,6194.77,628996,3.116,203.4,282,105.5,655.35,282,8.8,655.35,1198,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703401.97792831, 1111761.44277111)
2025-10-12 10:39:57,6197.86,629277,3.126,203.2,281,105.5,655.35,282,8.78,655.35,1202,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703404.50573919, 1111760.19985528)
2025-10-12 10:39:58,6200.65,629558,3.135,203.2,281,105.6,655.35,282,8.76,655.35,1205,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703407.10441745, 1111759.3588736)
2025-10-12 10:39:59,6203.57,629838,3.135,203.2,280,103.7,655.35,278,8.71,655.35,1190,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703410.14917056, 1111757.80792879)
2025-10-12 10:40:00,6206.56,630119,3.135,203.2,281,105.6,655.35,282,8.76,655.35,1205,183,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703412.57326609, 1111756.19048013)
2025-10-12 10:40:01,6209.67,630399,3.135,203.2,280,105.6,655.35,282,8.76,655.35,1205,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703415.53026258, 1111755.60723343)
2025-10-12 10:40:02,6212.76,630679,3.135,203.2,280,105.6,655.35,282,8.76,655.35,1205,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703418.25412448, 1111753.88307216)
2025-10-12 10:40:03,6215.92,630959,3.135,203.2,280,105.6,655.35,282,8.76,655.35,1205,182,77,"running",0.5,"Ascona_Locarno_10k","race",c(2703420.79986364, 1111751.96948926)
2025-10-12 10:40:04,6218.65,631240,3.135,203.2,281,105.6,655.35,282,8.76,655.35,1205,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703423.28497273, 1111751.33159799)
2025-10-12 10:40:05,6221.86,631521,3.135,203,281,105.6,655.35,282,8.76,655.35,1205,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703426.73694521, 1111750.58905851)
2025-10-12 10:40:06,6225.38,631803,3.126,203,282,105.5,655.35,282,8.78,655.35,1202,181,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703430.207708, 1111749.8841183)
2025-10-12 10:40:07,6228.59,632087,3.126,203.2,284,105.5,655.35,282,8.78,655.35,1202,181,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703432.9737941, 1111749.10191954)
2025-10-12 10:40:08,6231.8,632374,3.135,203.2,287,105.6,655.35,282,8.76,655.35,1205,181,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703436.07710941, 1111747.91543434)
2025-10-12 10:40:09,6235.07,632663,3.135,203.2,289,105.6,655.35,282,8.76,655.35,1205,182,78,"running",0.5,"Ascona_Locarno_10k","race",c(2703439.34862071, 1111746.74114058)
